movie_id,people_id,role
1564676,2271067,1
1564676,216299,1
1564676,1504786,1
1564676,1859010,1
1564676,1112222,1
1564676,5323035,1
1564676,1471311,2
1400837,83002,1
1400837,45405,1
1400837,94797,1
1400837,3484286,1
1400837,1193371,1
1400837,1542283,1
1400837,650,1
1400837,5601579,1
1400837,3804141,1
1400837,236702,1
1400837,1129908,2
1400837,2127,3
1564678,5028977,1
1564678,5756482,1
1564678,5756483,1
1564678,5756484,1
1564678,5028974,2
1564678,5756473,2
1564678,5028974,3
1564681,5756507,1
1564681,5756508,1
1564681,5756510,1
1564681,5756512,2
1564681,5105840,3
1548300,3218767,1
1548300,3212625,1
1548300,2873900,1
1548300,2145018,2
1482764,5272274,1
1482764,5444791,1
1482764,2697007,2
1482764,2697007,4
1564687,2179217,2
1564687,2179217,3
1400850,2258950,2
1400850,2258950,3
1318933,10872,1
1318933,17282,1
1318933,2972907,1
1318933,3027,1
1318933,54025,1
1318933,1821621,2
1318933,1596541,3
1351705,1650763,1
1351705,1336030,1
1351705,587184,1
1351705,286453,1
1351705,2573491,1
1351705,1096265,2
1351705,2660510,2
1351705,2120202,3
1351705,4921598,3
1351705,45774,3
1351705,2477157,3
1351705,1096265,4
1351705,2660510,4
1351705,1362578,4
1564700,5756629,2
1466397,5199595,1
1466397,5382366,1
1466397,5382368,1
1466397,5382369,1
1466397,5382371,1
1466397,5382372,1
1466397,5199596,1
1466397,5199597,2
1466397,5199597,3
1466397,5199598,3
1466397,5199607,3
1564703,5374288,1
1564703,5374289,1
1564703,5378523,1
1564703,5756631,1
1564703,5374296,1
1564703,5756632,1
1564703,5756633,1
1564703,5756635,1
1564703,5756636,1
1564703,5374288,2
1286185,2963,1
1286185,1590759,1
1286185,1503200,1
1286185,1967058,1
1286185,2037046,1
1286185,4362045,1
1286185,1152047,2
1286185,3140625,3
1286185,2264306,3
1286185,2963,3
1286185,2407462,3
1564714,5756693,1
1564714,3764472,1
1564714,4241134,2
1564714,5756715,3
1531947,2638728,1
1531947,5633373,1
1531947,1718897,1
1531947,5633374,1
1531947,5633375,1
1531947,1585465,1
1531947,5700346,1
1531947,5700349,1
1531947,2520278,1
1531947,5700354,1
1531947,1877828,2
1531947,1589565,3
1564718,5756711,2
1564730,4415636,1
1564730,3933152,1
1564730,5027340,1
1564730,3406864,2
1564730,3756014,2
1564730,3756015,3
1515583,21315,1
1515583,147119,1
1515583,147879,1
1515583,8894,1
1515583,5311,1
1515583,1476790,1
1515583,1325285,1
1515583,27292,1
1515583,1030256,1
1515583,5131,1
1515583,107699,2
1515583,107699,3
1384514,1108117,1
1384514,85721,1
1384514,1263933,1
1384514,1485723,1
1384514,1240790,1
1384514,2306065,2
1384514,1485516,2
1384514,85893,3
1384514,87347,3
1384514,1485516,3
1417285,3882129,1
1417285,3030320,1
1417285,3380426,1
1417285,1344068,1
1417285,569150,1
1417285,3961076,2
696393,1335315,1
696393,1467219,1
696393,3896,1
696393,1396124,1
696393,13333,1
696393,72305,1
696393,1457454,1
696393,1636490,1
696393,186396,1
696393,25657,1
696393,59104,2
696393,508,3
696393,35974,3
696393,508,4
1531982,5659226,2
1450073,1494222,1
1450073,1494222,2
1450073,1494222,3
1450073,1409987,3
1237082,98252,1
1237082,228971,1
1237082,228972,1
1237082,1976342,1
1237082,1992737,1
1237082,1491204,1
1237082,1992736,1
1237082,3577935,1
1237082,1992735,1
1237082,3612739,1
1237082,98252,2
1237082,228971,2
1532005,4932838,1
1532005,2151200,1
1532005,5634148,1
1532005,5634149,1
1532005,2506117,2
1532005,1627700,3
1368166,115440,1
1368166,71070,1
1368166,1855143,1
1368166,2349355,1
1368166,2013576,1
1368166,1306314,1
1368166,3501692,1
1368166,4342318,1
1368166,1517553,1
1368166,79987,1
1368166,116805,2
1368166,116805,3
1368166,4989224,3
1368166,4961354,3
1368166,62758,3
1368166,82665,4
1450092,3938450,1
1450092,4207796,1
1450092,2294287,1
1450092,3860498,1
1450092,5032695,2
1450092,2120747,3
1400940,1327945,1
1400940,1537686,1
1400940,1665,1
1400940,2978,1
1400940,63306,2
1400940,15218,3
1400940,52259,3
1400940,32278,3
1400940,4768,3
1564791,5686846,2
1499261,2683752,1
1499261,3471572,1
1499261,2683750,1
1499261,2981874,1
1499261,2981875,1
1499261,5524042,1
1499261,2981878,1
1499261,2981879,1
1499261,5524044,1
1499261,2683752,2
1499261,3471572,3
1499261,3488930,3
1499261,2981874,3
1564797,5137604,1
1564797,5732385,1
1564797,5177924,1
1564797,5165888,1
1564797,5732385,2
1564797,5732385,3
1564797,5706234,3
1564797,5757028,3
1564797,5137604,4
1482879,5197223,1
1482879,5197224,1
1482879,5197228,1
1482879,5197232,1
1482879,5197223,2
1482879,5197223,4
1482902,5445365,1
1482902,5445367,1
1482902,5445367,1
1482902,5445365,2
8348,190,1
8348,1229,1
8348,12950,1
8348,18071,1
8348,40431,1
8348,2048,1
8348,12298,1
8348,133952,1
8348,1074152,1
8348,16555,1
8348,12114,2
8348,14777,3
8348,12114,4
450720,74376,1
450720,106784,1
450720,1254547,1
450720,106787,1
450720,106786,1
450720,66981,1
450720,1153569,1
450720,1159710,1
450720,238939,1
450720,1352403,1
450720,1304672,2
1155234,1785744,1
1155234,3207770,1
1155234,2504710,1
1155234,128026,1
1155234,2295882,1
1155234,2350666,1
1155234,3194562,1
1155234,3883685,1
1155234,3567884,1
1155234,2151704,1
1155234,2129174,2
1155234,3883685,2
1155234,4554987,3
1155238,2221683,1
1155238,2140056,1
1155238,4164290,1
1155238,1447616,1
1155238,2203957,1
1155238,4175914,1
1155238,3680098,1
1155238,13518,1
1155238,2201016,1
1155238,1645455,2
1155238,1906179,3
1155238,54256,3
532652,2121703,1
532652,1729881,1
532652,120832,1
532652,3921465,1
532652,59270,1
532652,4757,1
532652,2461,2
532652,8767,3
532652,2461,3
532652,2487,3
1532081,5633917,1
1532081,5633918,1
1532081,5454525,1
1532081,5633918,2
1532081,5633917,2
1532081,5454525,2
1269941,88787,1
1269941,1260195,1
1269941,1202416,1
1269941,1982721,1
1269941,4148274,1
1269941,1689546,1
1269941,4503956,1
1269941,1828698,1
1269941,1878342,1
1269941,1512589,1
1269941,1424848,2
1269941,1424850,3
1269941,2938246,3
1564854,4249253,2
1564854,4570792,3
1564854,1598506,3
1548472,3392544,1
1548472,4109008,1
1548472,5696675,1
1548472,3804856,1
1548472,2625883,2
1515704,3483015,2
1417402,2310690,1
1417402,2437568,1
1417402,3715888,1
1417402,5246783,1
1417402,1970145,1
1417402,5178686,2
1417402,5246573,3
1564861,4711109,2
1564861,4711109,3
1433791,5245289,2
1433791,1286991,3
1433791,5245295,3
1515714,5574065,1
1515714,2704730,1
1515714,4123990,1
1515714,5457865,1
1515714,5767426,1
1515714,5767428,1
1515714,5767429,1
1515714,5767431,1
1515714,4938168,1
1515714,5767433,1
1515714,4515973,2
1515714,4515973,3
1515714,5574069,3
1433794,2253087,2
1433794,6431,3
1433794,1031133,3
1433794,3162740,3
1433794,1493979,3
1433794,3116841,3
1564875,4431524,1
1564875,5757462,1
1564875,5757463,1
1564875,5757464,1
1564875,1198983,2
1564875,1030521,3
1564875,2481258,3
8398,48,1
8398,54830,1
8398,54834,1
8398,2203,1
8398,54850,1
8398,54852,1
8398,1356750,1
8398,162823,1
8398,65227,1
8398,204723,1
8398,54827,2
8398,865,3
8398,54843,3
8398,54844,3
8398,1862517,3
8398,63949,3
8398,54839,4
8398,21348,4
8398,62554,4
1155281,128026,1
1155281,3193743,1
1155281,4176055,1
1155281,1612192,1
1155281,1133067,1
1155281,4176028,1
1155281,1136775,1
1155281,1191787,1
1155281,3167855,1
1155281,4176029,1
1155281,232685,2
1155281,4971883,3
1155281,79158,3
1155281,4773572,3
1548499,5696762,1
1548499,5696763,1
1548499,5696765,1
1548499,5104031,2
1548499,5104031,3
1548499,5247101,3
1548499,5696775,3
1417440,5178860,1
1417440,5178856,1
1417440,5178856,2
1548515,5483500,1
1548515,5696831,1
1548515,5523648,2
1548515,5523648,3
24804,64856,1
24804,44994,1
24804,88059,1
24804,4728,1
24804,6396,1
24804,71913,1
24804,127935,1
24804,13592,1
24804,74354,1
24804,74615,1
24804,92657,2
24804,1338562,3
24804,1338563,3
24804,92657,4
24804,64856,4
24804,92658,4
90342,30551,1
90342,36211,1
90342,1704806,1
90342,32679,1
90342,6787,1
90342,45035,1
90342,544213,1
90342,1129860,1
90342,1016052,1
90342,1601692,1
90342,103111,2
90342,31336,3
90342,1089562,4
90342,60986,4
90342,31336,4
1433842,93527,1
1433842,5384,1
1433842,1110105,1
1433842,2560944,1
1433842,1830114,1
1433842,108887,1
1433842,1725093,1
1433842,1187553,1
1433842,1214860,2
1433842,1466528,3
1351923,78916,1
1351923,1210037,1
1351923,5606343,1
1351923,4421346,1
1351923,128704,1
1351923,3501512,1
1351923,1867878,1
1351923,4669948,1
1351923,225523,1
1351923,2667237,2
1351923,78917,3
1351923,78916,3
1351923,2166281,3
1351923,4922606,4
1155324,11107,1
1155324,829372,1
1155324,18473,1
1155324,6804,1
1155324,51792,1
1155324,6832,1
1155324,13939,1
1155324,133067,1
1155324,1504646,1
1155324,1319802,1
1155324,1504645,2
1564937,1319939,1
1564937,5165492,1
1564937,3362447,1
1564937,5771014,1
1564937,5654679,1
1564937,4591304,1
1564937,5772533,1
1564937,5772538,1
1564937,5713463,1
1564937,5772549,1
1564937,227100,2
1564937,5400622,4
1532169,5554236,1
1532169,5634247,1
1532169,5634249,1
1532169,5635184,1
1532169,5635184,1
1532169,5637491,1
1532169,5635184,2
1564939,1234526,1
1564939,1666052,1
1564939,1522176,1
1564939,1496209,1
1564939,3775927,1
1564939,2439996,2
1368337,1892,1
1368337,1136406,1
1368337,505710,1
1368337,1813,1
1368337,1267329,1
1368337,11288,1
1368337,227564,1
1368337,6885,1
1368337,19498,1
1368337,5723,1
1368337,525,2
1368337,525,3
1368337,556,3
1433873,5245661,1
1433873,1989270,2
1433873,5245662,3
1564955,3646190,2
1564958,5757895,2
1564959,1179628,1
1564959,5757899,2
1564961,5757908,2
1564963,5757910,2
1564964,4562405,2
1450279,1766046,2
1450279,1959085,3
1450279,1649063,3
1450279,2219430,3
1450279,2285696,3
1450279,2026835,3
1564970,5757925,2
1564972,5767034,1
1564972,5767032,1
1564972,4513522,2
1564972,5767031,3
1564972,5767032,3
1483055,3119938,1
1483055,4374070,1
1483055,4983884,1
1483055,1277198,1
1483055,543822,1
1483055,4375119,1
1483055,4374081,1
1483055,4374073,1
1483055,4375123,1
1483055,4375118,1
1483055,3230941,2
1483055,1592470,4
1564975,5321877,2
1564978,2630112,2
1564980,3557214,2
1384758,15757,1
1384758,5723,1
1384758,5724,1
1384758,15758,1
1384758,11108,1
1384758,5713,1
1384758,116315,1
1384758,5719,3
1483066,5446298,1
1483066,5249702,1
1483066,5446302,1
1483066,5446305,1
1483066,5249722,1
1483066,5446309,1
1483066,5446310,1
1483066,5218355,1
1483066,5249709,2
1483066,5249723,3
1483066,5446292,3
1483066,5446314,3
1483068,557212,1
1483068,5446313,1
1483068,5446295,2
1483068,5446295,3
1483068,5446299,3
1220924,4441926,2
1220924,4441927,2
1302848,54170,1
1302848,65007,1
1302848,93532,1
1302848,24041,1
1302848,1146844,1
1302848,4353250,1
1302848,224150,1
1302848,149867,1
1302848,1835732,1
1302848,1785337,1
1302848,54170,2
1302848,51323,3
1302848,967604,3
1106243,1143634,1
1106243,1353386,1
1106243,2323779,1
1106243,2276333,1
1106243,2897624,1
1106243,5003809,1
1106243,3984992,1
1106243,2256955,2
1106243,3603593,3
1106243,2256955,4
1106243,3984997,4
1564995,5012805,2
1564995,5758042,2
1564999,5758071,1
1433929,2820853,1
1433929,2358822,1
1433929,2402155,1
1433929,20197,1
1433929,3527559,1
1433929,234921,1
1433929,1420366,1
1433929,109474,1
1433929,37765,1
1433929,2857603,1
1433929,2735859,2
1433929,1359368,2
1433929,3149048,3
1433929,1398142,3
1433929,2242114,3
1433929,2735859,4
1433929,4476253,4
1433929,1914386,4
1565002,3245523,1
1565002,5758060,1
1565002,2708131,2
1565002,2708129,2
41291,8437,1
41291,8351,1
41291,27888,1
41291,2630,1
41291,53647,1
41291,5048,1
41291,922,1
41291,1941178,1
41291,126072,1
41291,2872,1
41291,1776,2
41291,2870,3
41291,2871,3
41291,41587,4
41291,1776,4
1253708,1699374,1
1253708,3650473,1
1253708,1955680,1
1253708,992785,1
1253708,1780073,1
1253708,1190204,1
1253708,5707553,1
1253708,110037,1
1253708,1628829,1
1253708,2779263,1
1253708,108107,2
1253708,1283107,3
1253708,1283108,3
1253708,2868249,3
1286477,118331,1
1286477,1620045,1
1286477,3194552,1
1286477,2007637,1
1286477,1491724,1
1286477,2146690,1
1286477,5065502,1
1286477,5065504,1
1286477,2220340,2
1286477,2217167,3
1286477,1401614,3
1286477,2279334,3
1286477,2279333,3
1286477,1149289,4
1565004,3557221,2
1499468,2395524,1
1499468,5509607,1
1499468,5322672,1
1499468,5509612,1
1499468,5509614,1
1499468,4690271,2
1499468,2328128,3
1565006,1912292,2
1565006,5758080,2
1532239,1066399,2
1548626,5697287,1
1548626,82898,1
1548626,3173296,1
1548626,2820846,1
1548626,1276842,1
1548626,1895290,1
1548626,116321,1
1548626,1029220,1
1548626,146785,1
1548626,4989,1
1548626,2202638,2
1548626,2202638,3
1548626,2415190,3
1565010,5758094,2
1565013,5758105,2
1565013,5758106,2
1515862,4800358,1
1515862,4822894,1
1515862,4723210,1
1515862,4723210,2
1565017,5758121,2
1286491,39187,1
1286491,12074,1
1286491,1312688,1
1286491,213202,1
1286491,1331024,1
1286491,110425,1
1286491,1197895,1
1286491,1280060,1
1286491,96460,1
1286491,78803,1
1286491,4367087,2
1286491,1111474,3
1286491,1398228,3
1286491,4367087,3
1286491,1768984,3
1483101,2505996,1
1483101,2139100,1
1483101,1045458,2
1565025,5758154,2
1548642,1139812,1
1548642,5107098,1
1548642,5697352,2
1565026,5758158,2
1565026,5758159,2
1565028,2758882,1
1565028,4813280,2
1565029,5758208,2
1565029,5758209,2
1565029,5758210,2
1565029,5758212,2
1565029,5758213,2
1565029,5758216,2
1565029,5758217,2
1565029,5758218,2
24936,3063,1
24936,5725,1
24936,17243,1
24936,6164,1
24936,14849,1
24936,10361,1
24936,36810,1
24936,1458758,1
24936,1190369,1
24936,1578,1
24936,101446,2
24936,101444,2
24936,101444,3
24936,101446,3
467306,1441212,1
467306,1855278,1
467306,1425705,1
467306,1855279,1
467306,1442006,1
467306,1254934,1
467306,1535383,1
467306,2144278,1
467306,1026369,2
467306,2397976,3
1483116,5447817,1
1483116,5447827,1
1483116,5447835,1
1483116,5447836,1
1483116,5456771,1
1483116,3223955,2
1483116,3223955,3
1565037,5758255,2
1335666,1248,1
1335666,10697,1
1335666,1834,1
1335666,1253199,1
1335666,88551,1
1335666,5026312,1
1335666,1248,2
1335666,1248,3
1335666,1431455,3
1335666,4089202,3
1335666,1756860,3
1335666,5059951,3
1335666,1914718,3
1335666,5059955,3
1565042,5081039,2
1417590,5179380,2
1253751,3051936,1
1253751,1163599,1
1253751,4646605,1
1253751,4881043,1
1253751,2359137,2
1253751,2052428,3
1417592,5179380,2
1417593,5179380,2
1302904,18277,1
1302904,2227,1
1302904,125025,1
1302904,1902,1
1302904,8893,1
1302904,72095,1
1302904,1181313,1
1302904,1185997,1
1302904,3060978,1
1302904,1011,2
1302904,1899,3
1302904,18277,3
1302904,2227,3
1302904,5575,4
1302904,62256,4
1532281,3075897,2
1532281,2856132,3
1532281,5679600,3
1417598,1816288,1
1417598,2403046,1
1417598,1765199,1
1417598,1212240,1
1417598,1257937,1
1417598,3066353,1
1417598,3226655,1
1417598,5254311,1
1417598,5254312,1
1417598,3763040,1
1417598,2380390,2
1417598,2221546,3
1188227,1885393,1
1188227,3016892,1
1188227,117429,1
1188227,1673767,1
1188227,1217939,1
1188227,61883,1
1188227,3141395,1
1188227,4171776,1
1188227,91267,1
1188227,1510938,1
1188227,4212585,2
1188227,2657250,3
1188227,97412,3
1188227,4212585,3
1368453,2757852,1
1368453,4989896,1
1368453,4989896,2
1352071,3554806,1
1352071,4926802,1
1352071,4972730,1
1352071,3554815,1
1352071,3554810,2
1352071,3554815,3
1499538,4934510,1
1499538,3746086,1
1499538,5512166,1
1499538,1363552,1
1499538,5512168,1
1499538,5512170,1
1499538,5514572,1
1499538,5512153,2
1237398,1159394,1
1237398,38524,1
1237398,123560,1
1237398,2491313,1
1237398,1658206,1
1237398,3187828,1
1237398,970213,1
1237398,1193655,1
1237398,32893,1
1237398,1178225,1
1237398,1482878,2
1237398,1215970,3
1384858,5063654,1
1384858,3952391,1
1384858,5046419,1
1384858,3952391,3
1384858,5046419,3
1450420,3444491,1
1450420,1924143,1
1450420,1261197,1
1450420,564846,1
1450420,2402761,2
483766,1321853,1
483766,1912962,1
483766,1532558,1
483766,107467,1
483766,1912965,1
483766,4402461,1
483766,4397021,1
483766,3757983,1
483766,4575302,1
483766,1743453,2
483766,1743453,3
1417668,30614,1
1417668,4291132,1
1417668,1137824,1
1417668,9273,1
1417668,136532,1
1417668,1763709,1
1417668,218948,1
1417668,2266752,1
1417668,1131724,1
1417668,17825,2
1417668,489,3
1417668,17825,3
1221061,583034,1
1221061,1554220,1
1221061,6087,1
1221061,2454083,1
1221061,4442495,1
1221061,4330239,1
1221061,4394538,1
1221061,1327557,1
1221061,49204,1
1221061,46987,1
1221061,1756497,2
1221061,52672,3
1221061,1888191,3
1221061,2966232,3
1237445,1670143,2
1368519,56843,1
1368519,1350986,1
1368519,5077,1
1368519,1039669,1
1368519,1880502,1
1368519,5016974,1
1368519,83189,2
1368519,1306691,3
1368519,1356833,3
1368519,865418,3
1368519,1118298,3
1368519,2327067,3
1368519,1544275,3
1368519,5049833,3
1368519,83189,4
1368519,67164,4
1368519,412408,4
1204680,62831,1
1204680,56446,1
1204680,1452046,1
1204680,89599,1
1204680,1211946,1
1204680,1120700,1
1204680,1572541,1
1204680,40481,1
1204680,41561,1
1204680,179896,1
1204680,1101410,2
1204680,66897,3
1204680,15218,3
1204680,1887252,4
1548745,1085483,1
1548745,3496465,1
1548745,3496467,1
1548745,3496467,2
1565129,1339483,1
1565129,4418019,1
1565129,585374,1
1565129,238018,1
1565129,2025624,1
1565129,1006577,1
1565129,5758592,1
1565129,2660875,1
1565129,5758595,2
1565129,5758596,3
516555,572,1
516555,2017142,1
516555,2017143,1
516555,40224,1
516555,2688979,1
516555,1337689,1
516555,2688980,1
516555,1515662,1
516555,40903,2
516555,1016139,3
1548749,5417287,1
1548749,2965857,1
1548749,20563,1
1548749,1653255,1
1548749,1229966,1
1548749,5697919,1
1548749,4630448,1
1548749,4174460,1
1548749,3151799,1
1548749,3043081,1
1548749,2328612,2
1548749,3922063,3
1548749,5697902,3
1548749,5697903,3
1548749,5697904,3
1548749,5697906,3
1515981,3875946,1
1515981,5585119,1
1515981,4174441,1
1515981,5585127,1
1515981,5585129,1
1515981,2818047,1
1515981,5585131,1
1515981,5585132,1
1515981,5585133,1
1515981,5653440,2
1515981,1517648,3
1515981,5585136,3
1466831,5381037,1
1466831,5381038,1
1466831,4950687,1
1466831,5381039,1
1466831,4167859,1
1466831,3956592,1
1466831,5053221,1
1466831,4247970,1
1466831,3566144,2
1466831,4866550,3
1024467,1696126,2
1024467,1696126,3
1024467,1696126,4
1565141,5758656,1
1565141,5758660,1
1565141,559614,1
1565141,5758662,1
1565141,5758653,2
1565141,5758654,3
1368535,1868413,1
1368535,1813253,1
1368535,2023016,1
1368535,65931,1
1368535,999460,1
1368535,5583670,1
1368535,3047460,1
1368535,3839622,1
1368535,3438358,1
1368535,5720542,1
1368535,3375642,2
1401318,5588,1
1401318,62692,1
1401318,1624816,1
1401318,1310521,1
1401318,78501,1
1401318,1742597,1
1401318,5748877,1
1401318,52112,2
1401318,78501,3
1401318,5115557,3
1450475,1616252,1
1450475,1000952,2
1450475,1195634,3
1532395,1960999,1
1532395,2222685,1
1532395,2762775,1
1532395,4293593,1
1532395,1762674,1
1532395,2428703,2
1417711,1566709,1
1417711,2893208,1
1417711,5179889,1
1417711,1508836,1
1417711,1078009,1
1417711,1466293,1
1417711,1579800,1
1417711,1921856,1
1417711,2192067,1
1417711,3412999,1
1417711,2192057,2
1417711,2937973,3
1417711,2192065,3
1221103,4442753,1
1221103,4442754,1
1221103,4498708,1
1221103,4498709,1
1221103,4503010,1
1221103,4503665,1
1221103,4498710,1
1221103,4500150,1
1221103,4503011,1
1221103,4500157,1
1221103,3395085,2
1057265,147023,1
1057265,1974970,1
1057265,1343007,1
1057265,465273,1
1057265,1158934,1
1057265,2989069,1
1057265,142335,1
1057265,1124946,1
1057265,2421032,2
1057265,3815651,3
1548783,5290307,1
1548783,5313724,1
1548783,5698012,1
1548783,5325710,1
1548783,5326459,1
1548783,2590791,1
1548783,5328289,1
1548783,5698018,1
1548783,5326441,1
1548783,5698020,1
1548783,5290307,2
1565173,5758860,1
1565173,3839836,1
1565173,5758862,1
1565173,4905780,1
1565173,4048607,2
1565173,4048607,3
1155577,4245886,2
1155577,4245888,2
1303034,226912,1
1303034,5377503,1
1303034,226924,1
1303034,141003,1
1303034,1196486,1
1303034,1574798,1
1303034,4588316,1
1303034,2537153,1
1303034,2260585,1
1303034,4108584,1
1303034,4768033,2
1303034,4882877,3
1303034,2975917,3
1303034,134,3
1303034,1241977,3
1303034,5669857,3
1401339,87835,1
1401339,277885,1
1401339,50362,1
1401339,583655,1
1401339,2244684,1
1401339,1565157,1
1401339,1746731,1
1401339,2246021,1
1401339,2092519,1
1401339,87835,2
1401339,1341409,3
1401339,4286000,3
1532411,5635080,1
1532411,4891850,1
1532411,5635084,1
1532411,4891842,1
1532411,5635156,1
1532411,5635157,1
1532411,4891840,2
1565182,5758930,2
1565182,5758931,2
1565182,5758932,2
1565182,5758933,2
1565182,5758936,2
1565182,5758937,2
1565182,5758938,2
1565182,5758940,2
1434113,1447933,1
1434113,1646347,1
1434113,87862,1
1434113,2368701,1
1434113,2523026,2
1286659,1037,1
1286659,6450,1
1286659,37041,1
1286659,1734213,2
1565190,1263401,1
1565190,1641700,1
1565190,1955450,1
1565190,1450197,1
1565190,2358038,1
1565190,4895946,1
1565190,2711423,1
1565190,1450198,1
1565190,4945495,1
1565190,1276870,1
1565191,1374518,1
1565191,5718730,1
1565191,4241253,1
1565191,1283605,1
1565191,1263400,1
1565191,1472180,1
1565191,3247292,1
1565191,2049345,1
1565191,1276869,1
1565191,5283900,1
254472,71467,1
254472,1382112,1
254472,2714,1
254472,5365,1
254472,116312,1
254472,1158281,1
254472,1382115,1
254472,42879,1
254472,1682218,1
254472,1682221,1
254472,1290942,2
254472,4930,3
254472,1522486,3
1565192,1955450,1
1565192,1450197,1
1565192,2711423,1
1565192,1450198,1
1565192,1263401,1
1565192,1641700,1
1565192,4945495,1
1565192,1276870,1
1565192,2358038,1
1565192,4895946,1
1565194,3247292,1
1565194,2049345,1
1565194,4241253,1
1565194,1283605,1
1565194,1276869,1
1565194,5283900,1
1565194,1374518,1
1565194,5718730,1
1565194,1263400,1
1565194,1472180,1
1499655,5730545,1
1499655,5730546,1
1499655,5730547,1
1499655,5730549,1
1499655,5730768,1
1499655,5730541,2
1499655,5730544,3
1319437,3814943,1
1319437,3500502,1
1319437,2867329,1
1319437,2159188,1
1319437,4608227,1
1319437,3037336,1
1319437,5217438,1
1319437,1001664,1
1319437,2394535,1
1319437,1816613,1
1319437,3006003,2
1319437,4841242,3
1548813,5478673,1
1548813,4668383,1
1548813,5657306,1
1548813,5708347,1
1548813,5708349,1
1548813,5708350,1
1548813,5720112,1
1548813,4668383,2
1548813,4668383,3
1548813,5478673,3
1565213,5088628,1
1565213,4330795,1
1565213,5759062,1
1565213,5088632,2
1565213,5088632,4
1450527,1253199,1
1450527,3499255,1
1450527,1136940,1
1450527,2117434,1
1450527,2741137,1
1450527,17773,1
1450527,3254841,1
1450527,1831598,1
1450527,2347139,2
1450527,52446,3
1450527,52444,3
1450527,4936988,3
1450527,64759,3
1565221,5759070,1
1565221,4562995,1
1565221,4562993,1
1565221,3488453,1
1565221,4881023,1
1565221,3488453,2
1565227,4986260,2
1385004,2985197,1
1385004,1565127,1
1385004,1810263,1
1385004,2572458,1
1385004,1912408,1
1385004,5048885,1
1385004,2985200,1
1385004,3728792,1
1385004,5048887,1
1385004,80790,1
1385004,2985196,2
1385004,2985200,3
680493,225692,1
680493,1685904,1
680493,3131371,1
680493,2438347,1
680493,1092908,1
680493,1675328,1
680493,86049,1
680493,1054796,1
680493,1786095,1
680493,2021091,1
680493,8296,2
680493,31516,3
680493,1023134,3
680493,1150952,3
680493,1116651,3
680493,74441,3
680493,1288597,3
1303095,3899607,1
1303095,1585109,1
1303095,2038945,1
1303095,2069328,1
1303095,3621733,1
1303095,1773197,1
1303095,1153097,2
1303095,592925,3
1319482,143549,1
1319482,74133,1
1319482,1432299,1
1319482,1442841,1
1319482,3952487,1
1319482,33836,1
1319482,2934075,1
1319482,9996,1
1319482,3625206,1
1319482,2934925,1
1319482,2642445,2
1319482,2642445,3
1319482,2934925,3
401981,72129,1
401981,33192,1
401981,73381,1
401981,44079,1
401981,16940,1
401981,8785,1
401981,20810,1
401981,18248,1
401981,121718,1
401981,80149,1
401981,10943,2
401981,2260,3
401981,1106752,3
401981,36427,3
401981,266920,3
401981,66721,4
1532477,1137,1
1532477,5635484,1
1532477,1137,2
1532477,932228,3
1532477,5453871,3
1532477,5453869,3
1401408,4419009,2
1401408,4419008,2
1532481,1006012,1
1532481,1405924,1
1532481,78350,1
1532481,58662,1
1532481,114307,1
1532481,1496231,1
1532481,2997056,1
1532481,2083957,1
1532481,2370987,1
1532481,1133924,1
1532481,224663,2
1532481,2240133,3
1532481,1129392,4
1532494,569150,1
1532494,111984,2
1319512,1425730,1
1319512,562217,1
1319512,1855443,1
1319512,146348,1
1319512,31039,2
1319512,552422,4
1319512,2423786,4
1548890,5698376,1
1548890,5698377,1
1548890,5703293,1
1548890,5703294,1
1548890,5738538,1
1548890,5698378,2
1024604,19394,1
1024604,40462,1
1024604,54415,1
1024604,221611,1
1024604,1120694,2
1024604,61416,3
1319520,2114738,1
1319520,1768818,1
1319520,5431292,1
1319520,4854915,1
1319520,2683341,1
1319520,1108168,2
1319520,1108168,3
1319520,3435088,3
1319520,1108168,4
1565290,5759273,2
1565294,3556223,1
1565294,5759291,1
1565294,4555443,1
1565294,5759292,1
1565294,2845659,2
1565294,4016807,3
1417841,1345996,1
1417841,1038015,2
1417841,2357031,3
1352310,1115077,1
1352310,1684316,1
1352310,2070660,1
1352310,1734406,1
1352310,1631568,1
1352310,587184,1
1352310,145162,1
1352310,1638143,1
1352310,1698488,1
1352310,582886,1
1352310,1457800,2
1352310,1457800,4
1352310,51117,4
1467007,1933676,1
1467007,1403034,1
1467007,137578,1
1467007,137727,1
1467007,1337360,1
1467007,1153618,2
8832,72782,1
8832,225301,1
8832,543560,1
8832,24608,1
8832,120638,1
8832,128227,1
8832,1034677,1
8832,67321,1
8832,128223,1
8832,1033152,1
8832,56194,2
8832,933274,3
8832,933273,3
8832,31011,3
8832,56194,4
1548930,5240769,1
1548930,5240769,2
1548934,3247186,1
1548934,2510811,1
1548934,2518728,1
1548934,1314474,1
1548934,2578275,2
25239,45471,1
25239,93412,1
25239,93413,1
25239,1066964,1
25239,1066966,1
25239,1066967,1
25239,1066968,1
25239,1066969,1
25239,1066970,1
25239,1066971,1
25239,93410,2
25239,93410,3
25239,1265221,3
975511,5469,1
975511,1137,1
975511,1440574,1
975511,935235,1
975511,76339,1
975511,3822,1
975511,1298662,1
975511,1327945,1
975511,1530151,1
975511,1935849,1
975511,57632,2
975511,65456,3
975511,57632,3
975511,1257359,3
975511,1969409,3
