movie_id,keyword_id
1567087,306411
1567087,343508
1255832,12670
1255832,159607
1255832,281237
1024409,6054
1024409,6149
1024409,3929
1024409,5340
1024409,9824
1024409,238508
1024409,244534
1024409,288394
1024409,312898
1024409,352642
1554855,5970
1554855,206441
1554855,339315
1554855,350300
1544623,1480
1558981,1646
1558981,248809
1558981,360897
1563086,4379
1106382,1631
1106382,1739
1106382,1956
1106382,9672
1106382,11489
1106382,196017
1106382,196096
1106382,274920
1106382,279473
1106382,281237
1106382,324429
1448417,3131
1448417,185218
1448417,200470
1448417,228988
1448417,262228
14836,6054
14836,1566
14836,818
14836,3289
14836,4484
14836,10668
14836,10121
14836,33465
14836,33466
14836,33467
14836,33468
14836,166726
14836,179430
14836,179431
14836,183427
14836,188748
14836,211659
14836,243230
14836,325780
14836,325821
14836,325822
1567222,360141
1567222,360745
1567222,360746
1106437,616
1106437,40931
1106437,230191
1501724,353918
877087,1196
877087,4580
877087,2284
877087,1228
877087,10333
877087,10809
877087,33722
877087,179431
877087,241738
877087,257285
877087,281237
877087,281588
877087,319190
76338,9715
76338,9717
76338,171783
76338,179101
76338,179430
76338,179431
76338,180547
76338,240071
10802,246
10802,1663
10802,4378
10802,2874
10802,2803
10802,3182
10802,7017
10802,3688
10802,9823
10802,14570
10802,244530
10802,246220
10802,266753
10802,293649
10802,311315
10802,314019
10802,315323
10802,316241
10802,324886
10802,325761
10802,325780
10802,325834
10802,325835
1419826,1631
1419826,1739
1419826,9672
1419826,15060
1419826,192772
1419826,207883
1559099,4573
1559099,250606
1088096,184490
1088096,208283
1088096,240303
1088096,286927
1088096,288027
1088096,326126
1239655,1157
1239655,5809
1239655,1523
1239655,10123
1239655,3230
1239655,11483
1239655,10226
1239655,12648
1239655,14903
1239655,15140
1239655,156091
1239655,193340
1239655,206075
1239655,206626
1239655,221829
1239655,222665
1239655,239797
1239655,263612
1239655,286690
1239655,309974
1239655,310822
1239655,316086
1239655,322391
1368682,3307
1368682,34079
1368682,213891
1405551,213891
1405551,285787
1522301,6029
1524351,10938
1524351,15111
1524351,162031
1524351,241655
1524351,314648
1524351,356589
1489543,1436
1489543,360939
713364,1415
713364,818
713364,1829
713364,9897
713364,12339
713364,155547
713364,166862
713364,176691
713364,191327
713364,272987
713364,281237
713364,282251
713364,296608
713364,325776
1503900,3335
1503900,3151
1503900,10714
1503900,12339
1503900,173298
1503900,208289
671,616
671,2921
671,6054
671,212
671,818
671,2343
671,6271
671,3230
671,3650
671,3884
671,4238
671,6733
671,10873
671,162846
671,164246
671,170362
671,177912
671,198168
671,210246
671,246466
671,248927
671,272301
671,324016
671,336530
1163940,4932
1163940,456
1163940,3185
1163940,5153
1321656,164742
1321656,335421
934584,4565
934584,6681
934584,12279
934584,17995
934584,182625
934584,220487
934584,281463
1305273,3391
1305273,6149
1305273,1601
1305273,14964
1567423,10352
1567423,33573
1536703,228163
1536703,267969
1536703,287809
2758,246
2758,931
2758,1009
2758,380
2758,5767
2758,1873
2758,1307
2758,2341
2758,4543
2758,6317
2758,6464
2758,12545
2758,13027
2758,162810
2758,214418
2758,251667
201429,2106
201429,1657
1565403,358862
1422051,4747
1422051,301386
1422051,327509
1530596,6054
1530596,14782
1530596,33490
1530596,157955
1530596,237024
1530596,238051
1530596,275041
1530596,294531
1530596,326222
1530596,355875
1549046,288390
1526525,209792
1469181,6656
1469181,350466
1317641,9673
1317641,12190
1317641,304795
1317641,309101
1317641,333567
205596,392
205596,1013
205596,1956
205596,2303
205596,6257
205596,5565
205596,10180
205596,10020
205596,158718
205596,208394
205596,208395
205596,230113
205596,258533
205596,303811
205596,325765
205596,325772
205596,325785
373546,4614
373546,5565
373546,156332
373546,209476
373546,321123
1565487,5774
1565487,11249
1565487,219999
1565487,234418
1565487,238135
1565487,243693
1565487,284439
1565487,326714
1565487,329114
727862,5565
1442618,6096
1442618,312719
1442618,321739
84797,2416
84797,10123
84797,11514
84797,260186
2907,246
2907,2643
2907,352
2907,5330
2907,4553
2907,6464
2907,10483
2907,12545
2907,166631
2907,207697
2907,210458
2907,214418
2907,251667
2907,318607
1495908,616
1495908,33795
1495908,178647
1495908,220165
1495908,256183
1495908,281237
1540983,354252
1461116,3473
1565564,10292
1565564,239182
1293202,1453
1293202,310
1293202,154874
1293202,244256
1293202,306411
1340311,818
1092506,585
1092506,818
1092506,395
1092506,9833
1092506,158718
1092506,208611
1092506,240305
1092506,265777
1092506,271167
1092506,281659
1092506,300642
1092506,313433
1092506,314127
1092506,315382
1092506,324058
1092506,324429
1092506,325763
1092506,325835
1092506,326998
1092506,332049
1092506,333766
1092506,337701
1092506,338720
1092506,346492
1092506,346871
1092506,347179
1092506,355916
1276825,1930
1276825,430
1276825,11107
1276825,162380
1561507,11093
1561507,34221
1561507,162225
1567656,260091
1567656,317725
1567660,303942
1567660,328540
1567661,199911
1567661,225114
1567661,263548
1369010,818
1369010,288394
1369010,316332
420809,2343
420809,3205
420809,2710
420809,3289
420809,9663
420809,245230
420809,325787
1516496,355706
1516496,355707
1037264,1956
1037264,9672
1037264,192772
1037264,207883
1037264,249462
1037264,328926
1037264,340972
1403861,2210
1403861,178027
1403861,194369
1403861,210624
1403861,221355
1403861,238352
1403861,246960
1403861,262228
1403861,270977
1403861,296603
1436632,1691
1436632,235804
1455101,266366
1149953,10349
574475,1946
574475,10292
574475,9663
574475,10170
574475,10855
574475,18035
574475,34079
574475,157701
574475,173971
574475,193897
574475,199686
574475,200234
574475,201456
574475,201864
574475,202760
574475,202798
574475,208992
574475,225012
574475,230556
574475,240606
574475,244530
574475,249136
574475,256183
574475,263959
574475,304435
574475,315058
574475,316832
574475,320420
574475,325780
574475,325790
574475,325799
574475,325818
574475,325821
574475,325825
574475,325829
574475,325834
574475,325836
574475,325839
574475,325841
574475,325845
574475,325846
574475,325854
574475,342995
1528842,6305
1528842,10121
1528842,14893
1016848,529
1016848,2797
1016848,12425
1016848,156866
1016848,163188
1016848,173003
1016848,206317
1016848,249325
1016848,295907
1016848,322408
1016848,337033
1551378,380
1551378,14599
1551378,18035
1565716,2278
1565716,159290
1565716,163097
1565716,258625
1367061,263548
1553430,14756
1553430,162413
1553430,175980
1553430,175984
1553430,178027
1553430,182136
1553430,215097
1553430,221653
1553430,237027
1553430,257318
1553430,270977
1553430,272196
1553430,293724
1553430,315222
1553430,342388
1553430,355006
1086495,4379
1565742,6015
1565742,1191
1565742,235150
1565742,238508
1565742,254779
1565742,272851
1565742,330339
1494066,11800
1494066,196003
1494066,322394
1436720,3030
1436720,176227
1436720,191388
1436720,227873
1436720,283085
1305653,1956
1172551,208349
1567818,3715
1567818,285961
1567818,324537
1567818,338880
1567818,348401
1567818,360713
1381465,10292
1381465,10327
1381465,18451
1381465,249599
1381465,322496
1381465,333328
1332316,13031
1332316,162801
1332316,189342
1332316,210614
1332316,315058
1332316,316362
1332316,350355
1565793,215128
1188968,41329
1565812,204047
1565812,317046
1565812,342253
1565812,354021
1379458,40917
1379458,182657
1379458,215941
1379458,224935
1379458,316832
42147,131
42147,1523
42147,12965
42147,13065
42147,40895
42147,207928
42147,285853
220333,3560
220333,252606
220333,272265
220333,288491
566451,603
566451,2343
566451,1442
566451,5774
566451,9675
566451,10794
566451,210024
566451,288394
566451,319900
1567924,12339
1567924,352581
1567924,360713
1100988,392
1100988,4458
1100988,9663
1100988,10349
1100988,12377
1100988,50009
1100988,186565
1100988,311315
1100988,312898
1100988,325844
1543360,6029
1565889,9914
1565889,156205
1565889,246377
1565889,255059
1565891,181659
1565891,215664
1565891,301096
1565891,325761
1565891,325765
1565891,325778
1565891,360681
269509,818
269509,3335
269509,3358
269509,18035
269509,162846
269509,182794
269509,193549
269509,230191
269509,297442
1465557,242
1465557,1556
1465557,5857
1465557,3551
1465557,8201
1465557,160243
1465557,171676
1465557,208647
1465557,211365
1465557,213971
1465557,226424
1465557,233484
1465557,253419
1465557,334703
1465557,342057
1496287,5625
1496287,9673
1496287,9713
1496287,10855
1496287,160404
1496287,162219
1496287,193327
1496287,209673
1496287,252104
1496287,272265
1496287,275600
1496287,278778
1496287,286899
1496287,287553
1496287,325786
1496287,325820
1496287,325824
1496287,325849
1496287,354071
1496287,354072
1496287,354188
1565920,333943
1565920,360965
1565920,360966
1369332,202399
1567994,6029
1567994,11634
1567994,248675
1567994,283297
9471,779
9471,642
9471,4654
9471,470
9471,1308
9471,9990
9471,4289
9471,10291
9471,12670
9471,156525
9471,164246
9471,168003
9471,269769
9471,293649
9471,311315
9471,320420
9471,325761
9471,325762
9471,325856
1561857,6029
1561857,953
1561857,9673
1561857,10937
1561857,180557
1561857,197264
1561857,207592
1475846,6029
1330445,163053
1330445,315058
1537301,256466
1537301,355470
1148189,3800
1148189,10244
1148189,14544
1148189,269769
1148189,278823
1565984,2754
1565984,5774
1565984,11469
1565984,34079
1565984,316332
1385773,1956
1385773,15126
1385773,282080
1385773,297442
408887,228137
408887,263548
1013051,1416
1013051,3017
1375552,291
1375552,41585
1375552,280617
1375552,287519
1320275,571
1320275,1551
1320275,4098
1320275,194451
1307993,6155
1307993,6154
1307993,3450
1307993,187
1307993,6941
1307993,9675
1307993,11001
1307993,12339
1307993,13006
1307993,15325
1307993,199518
1307993,230191
1307993,270308
1307993,351656
1547611,15199
1547611,338508
1547611,358976
1547611,358977
1547611,358978
507244,4458
507244,325766
1244531,1956
1244531,9672
1244531,10349
1244531,15098
1244531,50009
1244531,207883
1566081,534
1566081,3667
1566081,176809
1566081,316421
1566081,359164
1559944,444
1559944,316362
1559944,340566
1559953,288844
1559953,328630
1559953,357661
1559953,360099
1490333,10714
1490333,272695
1490333,323114
1490333,339661
1265063,11322
1265063,12565
1265063,212059
1265063,221188
1559977,295419
1559977,324475
1559977,360102
1539501,2393
1539501,240237
1539501,342334
1566128,3015
1566128,7337
1566128,15178
1566128,157748
1566128,220702
1566128,236101
1566128,237002
1566128,247776
1566128,255282
1566128,264128
1566128,285045
1566128,311787
1566128,314977
1566128,320772
1566128,321490
1566128,338852
1314239,1382
1314239,2858
1314239,5331
1314239,10224
1314239,9663
1314239,10594
1314239,11182
1314239,10414
1314239,15027
1314239,41645
1314239,162846
1314239,178856
1314239,223622
1314239,270308
1314239,309168
1314239,356152
1314239,356153
808396,818
949709,320868
1248721,263548
1248721,280617
1294331,158718
1294331,263548
1294331,264386
1294331,315385
17911,2771
17911,2988
17911,11100
17911,15097
17911,158108
17911,201956
1385986,9840
1385986,158718
1385986,281237
1385986,282080
1385986,284361
1193487,190458
1566230,9716
1250841,10809
1250841,15076
1250841,240379
1250841,281237
1250841,309386
1525281,1551
1525281,321490
1525281,345747
1551931,10121
1551931,315058
1551931,349387
1566267,358627
974397,2343
974397,3335
974397,282355
1545792,158718
1545792,250606
1545792,278235
1545792,355174
1519168,360940
1519168,360941
1269317,779
1269317,1009
1269317,2858
1269317,1721
1269317,3725
1269317,11716
1269317,10857
1269317,11612
1269317,12639
1269317,14999
1269317,156174
1269317,162846
1269317,188973
1269317,230191
1269317,251513
1269317,260980
1269317,263237
1269317,270308
1269317,284439
1269317,312898
124485,187056
1236580,6075
1236580,579
1236580,220266
1236580,265228
122469,187056
1562232,159551
1562232,328767
829051,520
829051,1463
829051,3342
829051,2679
829051,163077
829051,164698
829051,165402
829051,171095
829051,172466
829051,187056
829051,193549
829051,197361
829051,220314
829051,222974
829051,226774
829051,240119
829051,264136
829051,325782
829051,338751
1144443,818
1554048,5331
1554048,9663
1554048,191731
1554048,234119
1554048,296912
1566344,3030
1566344,9887
1566344,6282
1566344,282264
1566344,285787
1377930,11634
1377930,193537
1377930,196089
1377930,262706
1377930,340240
1377930,340814
1072790,5657
1072790,5827
1072790,9799
1072790,10181
1072790,9798
1072790,165214
1072790,179430
1072790,179431
1072790,303913
1072790,309422
1072790,315414
1384089,5565
1384089,220492
1384089,248957
1384089,262783
1384089,314332
1384089,316488
1384089,329759
9886,4563
9886,4565
9886,6135
9886,6566
9886,8662
9886,10919
9886,12190
9886,15256
9886,156866
1566370,2383
1566370,4411
1566370,154866
1566370,161316
1566370,230622
1566370,232569
1566370,249590
1566370,282418
1566370,293179
1566370,295812
1566370,321490
1466024,263548
1472174,12339
1472174,14903
1472174,161814
1472174,212425
1472174,305666
1568455,10483
1568455,33490
1568455,206298
1568455,261057
1568455,270346
1308412,456
1308412,5905
1308412,10911
1308412,12390
1308412,18027
1308412,193682
1308412,316145
1308412,318449
1308412,321225
1199869,18712
1199869,33711
1199869,68646
1199869,172624
1199869,187886
1199869,212776
1199869,250461
1199869,256183
1199869,315058
1556224,6054
1556224,1577
1556224,1729
1556224,18339
1085185,4849
1085185,204183
1085185,207901
1085185,210429
1085185,345671
1085185,345672
1564428,158718
1564428,240305
1287987,2587
1287987,6038
1287987,3312
1287987,5732
1287987,8224
1287987,10150
1287987,11514
1287987,10275
1287987,156949
1287987,258384
1287987,302399
1544011,232649
1523535,294531
1523535,342941
1556318,286957
1556318,322903
1556318,359776
1558371,1382
1558371,5569
1558371,10594
1558371,332432
1054581,1691
1054581,11616
1054581,15216
1054581,207531
1054581,235797
1054581,263548
1054581,285787
814972,9714
814972,12997
814972,18249
814972,301420
1202049,195853
1566595,267876
1535876,10873
1535876,237646
1554312,3344
1554312,173295
1566601,331
1566601,263548
1566601,315058
1558412,40952
1558412,263548
1558412,316421
1306525,5331
1306525,10041
1306525,10235
1306525,10349
1306525,12377
1306525,14752
1306525,188959
1306525,210458
1306525,220235
1306525,224788
1568671,193537
1568671,196089
1568671,262706
1568671,340240
1568671,340814
1568671,350873
1038263,2199
1038263,90
1038263,1228
1038263,9887
1038263,5565
1038263,11322
1038263,15060
1038263,164920
1996,1456
1996,1865
1996,2682
1996,483
1996,2695
1996,1200
1996,2475
1996,3070
1996,3521
1996,5964
1996,6956
1996,5127
1996,5962
1996,9895
1996,10503
1996,11322
1996,12354
1996,14555
1996,14760
1996,14785
1996,41185
1996,41586
1996,41645
1996,155697
1996,162344
1996,163403
1996,190636
1996,225136
1996,258029
1996,265270
1996,308477
1535949,977
1535949,18165
1535949,18330
1535949,208152
1535949,255150
1535949,263548
1535949,279501
1535949,281237
1535949,297442
1535949,318291
1535949,356381
1535949,357209
1535949,359107
1535949,359108
1556432,732
1556432,2300
1556432,3929
1556432,5144
1556432,6203
1556432,4956
1556432,9872
1556432,10614
1556432,159947
1556432,200234
1556432,240315
1556432,316421
1556432,359820
1556432,359821
1001435,2300
1001435,1956
1001435,9672
1001435,10809
1001435,189422
1001435,192772
1001435,207883
1001435,221285
1419229,186565
1419229,328072
1081315,894
1081315,11320
1081315,12987
1081315,165177
1081315,194451
1568750,192671
1568750,250606
1568750,310136
1568750,356058
1566714,13059
1566714,186071
1359867,65
1359867,207317
983044,1956
983044,9672
983044,248667
983044,274584
15,3587
15,1196
15,3660
15,918
15,2110
15,736
15,3661
15,3515
15,2355
15,3837
15,10594
15,12999
15,171826
15,191072
15,208349
15,276605
15,328926
16,730
16,30
16,2356
16,1741
16,246
16,2480
16,1415
16,2487
16,2489
16,642
16,6148
16,4344
16,5248
16,9826
16,11061
16,15090
16,155781
16,188841
16,240237
16,324886
24,779
24,233
24,780
24,797
24,732
24,1938
24,1293
24,1794
24,3582
24,9725
24,9748
24,7002
24,10704
24,11321
24,13027
24,18098
24,159869
24,162388
24,211659
24,325841
1114137,5657
1114137,5625
1114137,225984
1114137,237463
1114137,247003
1114137,280227
1114137,280688
28,1008
28,6917
28,2957
28,736
28,10364
28,2956
28,2959
28,591
28,2960
28,6092
28,726
28,818
28,3269
28,6255
28,9887
28,10148
28,10403
28,10787
28,11323
28,14707
28,158244
28,162365
28,162810
28,165431
28,309974
28,325775
28,325785
28,325801
1277988,360386
1277988,360387
38,242
38,802
38,931
38,563
38,1453
38,1566
38,1604
38,4232
38,5625
38,9673
38,10937
38,12400
38,14534
38,34265
38,157171
38,225219
38,252104
38,293381
38,309029
38,319319
38,324429
38,324713
38,324886
38,325824
38,325835
1540150,9706
1179715,215573
1474628,613
1474628,6054
1474628,1415
1474628,2658
1474628,10292
1474628,5632
1474628,8224
1474628,10776
1474628,14831
1474628,14895
1474628,54169
1474628,156086
1474628,171854
1474628,225991
1474628,230225
1474628,243617
1474628,245597
1474628,251619
1474628,269367
1474628,278235
1474628,278660
1474628,281237
1474628,282861
1474628,283297
1474628,285961
1474628,299996
1474628,302399
1474628,318862
1474628,320420
1474628,333233
1474628,344603
1474628,346087
1474628,356598
69,378
69,596
69,6029
69,532
69,727
69,953
69,74
69,697
69,6038
69,5565
69,9457
69,15208
69,207819
69,208992
69,325767
69,325789
69,325790
76,814
76,815
76,816
76,1201
76,18267
76,165402
76,259376
76,325783
426063,5198
426063,818
426063,3133
426063,5919
426063,1664
426063,9712
426063,5567
426063,9714
426063,15032
426063,33513
426063,178895
426063,183955
426063,188959
426063,207928
426063,212634
426063,224795
426063,239797
426063,256183
426063,286194
426063,296659
426063,301004
426063,325765
81,2964
81,3800
81,83
81,2763
81,2765
81,4458
81,7035
81,9794
81,13141
81,15174
81,210024
81,281585
81,322942
88,612
88,5600
88,246
88,7879
88,642
88,380
88,5767
88,1342
88,1343
88,1346
88,10683
88,10791
88,10809
88,13005
88,14514
88,33694
88,41260
88,200129
88,226861
88,259376
88,324429
88,325773
89,83
89,2652
89,113
89,110
89,2847
89,2901
89,74
89,483
89,3156
89,3520
89,11117
89,5737
89,11489
89,12391
89,15272
89,33479
89,41585
89,41586
89,156386
89,161257
89,169990
89,191004
89,195295
89,208760
89,209305
89,214548
89,222832
89,240119
89,241930
89,272219
89,279911
89,303295
89,303310
101,922
101,242
101,2356
101,782
101,796
101,417
101,1470
101,2708
101,697
101,2803
101,4613
101,9748
101,9826
101,9957
101,10226
101,10703
101,15208
101,206671
101,207268
101,208156
101,233083
101,263959
101,314730
101,325780
101,325820
101,325839
102,30
102,7879
102,509
102,3817
102,856
102,978
102,1334
102,1335
102,9844
102,11612
102,14534
102,15160
102,34094
102,158558
102,187056
104,5600
104,4776
104,220
104,960
104,585
104,794
104,745
104,1545
104,1546
104,1552
104,10594
104,10855
104,10854
104,325811
112,612
112,5600
112,894
112,6054
112,828
112,110
112,928
112,924
112,792
112,6280
112,6277
112,970
112,10093
112,14765
112,187056
112,315002
950387,6054
950387,9887
950387,4759
950387,7939
950387,4781
950387,9713
950387,10349
950387,12377
950387,41645
950387,179430
950387,179431
950387,189092
950387,209220
950387,275041
950387,285485
950387,293198
950387,325782
950387,325813
950387,333983
115,422
115,418
115,420
115,1337
115,1541
115,1786
115,1930
115,5498
115,10776
115,12670
115,33626
115,155291
115,160846
115,163045
115,167556
115,198673
115,200646
115,207268
115,219881
115,309974
115,329894
1081464,1228
1081464,4690
1081464,9672
1081464,8746
1081464,14552
1081464,157198
1081464,208289
1081464,230977
121,10364
121,6092
121,818
121,603
121,604
121,2343
121,1523
121,3930
121,3098
121,5484
121,9663
121,14643
121,14707
121,33788
121,156761
121,162775
121,170362
121,177912
121,189092
121,189093
121,209220
121,209374
121,211227
121,232697
121,234213
121,249821
121,259796
121,269233
121,321224
121,332708
122,6092
122,818
122,603
122,604
122,2343
122,4152
122,1523
122,3930
122,3098
122,3347
122,3888
122,9663
122,9812
122,13084
122,14707
122,41410
122,156761
122,170362
122,177912
122,188270
122,189092
122,189093
122,207372
122,209220
122,209374
122,211227
122,232697
122,234213
122,239722
122,249298
122,249821
122,269233
122,273158
122,273967
122,332708
122,332712
122,332714
950396,8122
950396,3002
950396,9840
950396,33787
950396,228632
950396,307161
950396,326172
1015936,226406
1015936,253419
1015936,288728
129,616
129,970
129,3762
129,4652
129,2343
129,13153
129,33465
129,155582
129,196509
129,207695
129,210024
1310850,2199
1310850,223778
1310850,328200
142,7879
142,1016
142,548
142,1013
142,5809
142,3010
142,11524
142,13088
142,155291
142,158718
142,165086
142,208992
142,210434
142,239239
142,240305
142,258533
142,265777
142,325778
142,325833
1310861,818
144,220
144,1566
144,295
144,291
144,290
144,292
144,4978
144,5446
144,4232
144,12999
144,206626
144,210434
144,211431
144,311315
144,325763
458897,4613
458897,4377
458897,10085
458897,11322
458897,14760
458897,33705
458897,158750
458897,163589
458897,164713
458897,179431
458897,187056
458897,188955
458897,206584
458897,237235
458897,269769
589970,5265
149,6092
149,542
149,83
149,464
149,1706
149,1402
149,467
149,1815
149,1485
149,1353
149,2766
149,4565
149,12190
149,13141
149,14736
149,161919
149,164218
149,210024
149,212737
149,257783
149,325811
149,325856
1278101,162735
1278101,180175
1278101,187056
1278101,334044
1278101,347500
1310871,818
1310871,189402
852117,158718
852117,258533
852117,264386
65692,187056
1310879,3691
1310879,163398
164,242
164,2038
164,978
164,977
164,6197
164,3170
164,11678
164,13028
164,33626
164,156237
164,157286
164,157799
164,241404
164,295332
164,295959
164,303437
164,324429
164,325765
170,5600
170,444
170,212
170,1375
170,1420
170,4884
170,9744
170,10349
170,10124
170,11612
170,12377
170,14707
170,14765
170,14837
170,17995
170,162365
170,188957
170,202760
170,208418
170,238332
170,325818
175,3737
175,6054
175,236
175,269
175,6075
175,970
175,270
175,131
175,271
175,560
175,629
175,630
175,631
176,4426
176,1366
176,703
176,9856
176,11612
176,13005
176,13006
176,13125
176,50009
176,157367
176,157375
176,157376
176,163841
176,184312
176,262404
176,295702
1376434,1196
1376434,233
1376434,1297
1376434,1956
1376434,3193
1376434,3203
1376434,3385
1376434,5895
1376434,10201
1376434,9706
1376434,10278
1376434,14926
1376434,14949
1376434,18098
1376434,162533
1376434,162913
1376434,185650
1376434,186804
1376434,191168
1376434,192962
1376434,198754
1376434,207748
1376434,208156
1376434,227147
1376434,229607
1376434,231277
1376434,238140
1376434,239615
1376434,240237
1376434,280828
184,822
184,818
184,6149
184,2001
184,2080
184,10051
184,10594
184,12670
184,14964
184,156121
184,185266
184,207268
1310906,321739
194,5600
194,90
194,128
194,6025
194,365
194,366
194,367
194,5973
194,6298
194,9799
194,6635
194,9840
194,14766
194,15120
194,156597
194,161868
194,170293
194,183896
194,240303
194,267461
194,274107
1278162,5331
1278162,4252
1278162,10541
1278162,15001
1278162,256183
1278164,5301
1278164,3149
1278164,3088
1278164,3156
1278164,10726
1278164,15009
214,4426
214,879
214,3407
214,13006
214,50009
214,157376
214,157512
214,184312
214,189401
214,295702
214,325823
215,4426
215,483
215,10714
215,13006
215,50009
215,157376
215,162810
215,184312
215,295702
221,30
221,1001
221,542
221,6059
221,830
221,970
221,1002
221,526
221,10683
221,156866
221,191349
221,253388
221,296608
221,326218
223,818
223,965
223,1523
223,660
223,3582
223,8079
223,9673
223,9807
223,11004
223,14769
223,17997
223,33505
223,34079
223,155881
223,188990
223,211197
223,281649
223,282667
228,818
228,459
228,1992
228,9016
228,10048
228,11323
228,12413
228,12999
228,41585
228,156688
228,156764
228,159601
228,179874
228,209406
228,237105
228,302130
228,340249
238,818
238,697
238,699
238,131
238,3149
238,1715
238,4677
238,1295
238,10291
238,10391
238,11001
238,10909
238,15095
238,33421
238,155538
238,156043
238,163656
238,165725
238,180173
238,181858
238,207883
238,208611
238,257630
238,325765
238,325786
238,325854
240,613
240,242
240,818
240,700
240,701
240,131
240,3149
240,6049
240,1936
240,1715
240,2944
240,9748
240,9826
240,10085
240,10291
240,11259
240,10391
240,10909
240,14632
240,155538
240,156024
240,202371
240,208611
240,252123
240,263959
240,266753
240,312898
240,325761
240,325773
242,5600
242,242
242,720
242,441
242,700
242,131
242,3149
242,186
242,716
242,717
242,718
242,1715
242,9748
242,10291
242,10391
242,10909
242,157008
242,202371
242,325773
1442033,288394
245,6054
245,212
245,578
245,897
245,818
245,641
245,1412
245,1338
245,9457
245,207317
245,325824
245,325840
1081591,496
1081591,285787
251,663
251,417
251,815
251,6155
251,881
251,975
251,1553
251,6154
251,4116
251,9673
251,9826
251,34079
251,162846
251,196017
251,210530
251,346897
251,358794
459003,818
459003,2710
459003,18330
459003,178856
459003,185343
459003,235607
459003,235608
459003,281237
459003,296736
1442044,9715
1442044,15285
196867,242
196867,516
196867,720
196867,4344
196867,10181
196867,9717
196867,12547
196867,13014
196867,17981
196867,155643
196867,229809
196867,257783
852229,233
852229,10683
852229,207268
852229,244256
852229,263548
269,922
269,3737
269,918
269,736
269,6054
269,90
269,1721
269,697
269,1419
269,915
269,916
269,917
269,919
269,10562
269,12999
269,33672
269,34094
269,155845
269,239841
269,320537
269,325791
272,779
272,1568
272,697
272,1308
272,853
272,9715
272,9717
272,9823
272,10278
272,7002
272,10044
272,33637
272,173719
272,179095
272,206694
272,206716
272,281585
885008,208611
885008,208992
885008,258394
885008,258395
885008,271236
275,1361
275,6059
275,6149
275,1332
275,1336
275,1442
275,1930
275,1360
275,10123
275,9409
275,10594
275,9826
275,15090
275,15151
275,33598
275,162810
275,190532
275,207268
275,239797
275,252768
278,378
278,6054
278,796
278,417
278,818
278,6089
278,3929
278,2885
278,4779
278,11436
278,8622
278,9777
278,12662
278,165583
278,180172
278,207883
278,236369
279,2199
279,1233
279,4048
279,5809
279,131
279,2276
279,2280
279,1201
279,10181
279,7881
279,9649
279,9826
279,18267
279,155624
279,160279
279,225219
279,228041
279,259376
279,324886
279,325854
280,312
280,679
280,1366
280,4565
280,11426
280,4458
280,3289
280,4379
280,11857
280,14857
280,14946
280,33556
280,156316
280,160131
280,160381
280,162532
280,175468
280,175472
280,202371
280,219404
280,239797
280,269233
280,322255
280,323809
280,325785
280,325786
280,325812
852247,242
852247,2356
852247,4129
852247,3487
852247,2355
852247,8201
852247,158718
852247,204220
852247,210434
852247,239187
852247,240422
852247,281659
852247,309974
852247,319397
852247,324429
852247,324713
852247,325773
852247,325778
852247,325832
852247,325849
852247,325856
281,613
281,2964
281,445
281,549
281,796
281,1566
281,570
281,6149
281,4563
281,2340
281,1595
281,3088
281,4562
281,4565
281,4566
281,8440
281,9826
281,12190
281,12670
281,15009
281,155790
281,162845
281,178657
281,187056
284,613
284,242
284,725
284,1443
284,1442
284,965
284,1252
284,1438
284,1439
284,1440
284,1487
284,9799
284,12999
284,14720
284,34094
284,179173
284,207317
284,286239
852252,1566
852252,3623
852252,15001
288,1415
288,75
288,797
288,5572
288,11207
288,10950
288,11011
288,12999
288,14643
288,15108
288,18522
288,166552
288,174244
288,241602
289,417
289,2652
289,10685
289,128
289,836
289,470
289,1627
289,1623
289,1624
289,1626
289,1628
289,1956
289,1629
289,9807
289,273967
293,736
293,30
293,380
293,395
293,947
293,680
293,1495
293,1497
293,1499
293,165402
301,1415
301,798
301,1419
301,1502
301,1556
301,4204
301,9826
301,9890
301,33457
301,33600
301,155841
301,156866
301,163674
301,182599
301,222782
303,5600
303,1459
303,2652
303,1568
303,5265
303,1815
303,699
303,351
303,470
303,1812
303,1627
303,1809
303,1811
303,1816
303,9807
303,12999
303,33626
303,155718
303,197822
303,217282
1540401,931
1540401,128
1540401,1797
1540401,2751
1540401,3691
1540401,3734
1540401,4516
1540401,6625
1540401,9823
1540401,9673
1540401,10085
1540401,12094
1540401,11157
1540401,18035
1540401,156230
1540401,197264
1540401,197297
1540401,198694
1540401,200552
1540401,209972
1540401,232700
1540401,237498
1540401,246911
1540401,257681
1540401,275276
1540401,295282
1540401,302593
1540401,304995
1540401,319357
1540401,319397
1540401,320822
1540401,321634
1540401,324429
1540401,325845
1540401,331552
1540401,332041
1540401,338389
1540401,339281
1540401,345797
1540401,349811
1540401,350655
307,2652
307,588
307,836
307,1755
307,1803
307,1805
307,1806
307,208408
307,252193
309,5600
309,894
309,1326
309,516
309,236
309,970
309,1421
309,1655
309,1608
309,2754
309,12425
309,18187
309,41596
309,156181
309,157215
309,188991
309,191260
309,200918
309,208349
309,264551
309,311315
309,315002
309,321464
309,323809
1311031,6152
1311031,9663
1311031,13141
1311031,15001
1311031,207826
1311031,210024
1311031,240485
1311031,254547
1278263,796
1278263,1157
1278263,6148
